"No.","Time","Source","Destination","Protocol","Length","Info"
"20","2022-02-03 00:58:45.348821","ng-in-f94.1e100.net","10.8.0.1","TCP","54","443  >  48016 [ACK] Seq=4347 Ack=582 Win=65535 Len=0"
"21","2022-02-03 00:58:45.348852","10.8.0.1","ng-in-f94.1e100.net","TLSv1.3","324","Application Data"
"22","2022-02-03 00:58:45.348932","ng-in-f94.1e100.net","10.8.0.1","TCP","54","443  >  48016 [ACK] Seq=4347 Ack=852 Win=65535 Len=0"
"23","2022-02-03 00:58:45.427705","ng-in-f94.1e100.net","10.8.0.1","TLSv1.3","2850","Application Data, Application Data"
"24","2022-02-03 00:58:45.479112","10.8.0.1","ng-in-f94.1e100.net","TCP","54","48016  >  443 [ACK] Seq=852 Ack=7143 Win=65535 Len=0"
"25","2022-02-03 00:58:45.479409","ng-in-f94.1e100.net","10.8.0.1","TLSv1.3","6944","Application Data, Application Data, Application Data, Application Data, Application Data"
"26","2022-02-03 00:58:45.530188","10.8.0.1","ng-in-f94.1e100.net","TCP","54","48016  >  443 [ACK] Seq=852 Ack=14033 Win=65535 Len=0"
"27","2022-02-03 00:58:45.530639","ng-in-f94.1e100.net","10.8.0.1","TLSv1.3","19346","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"28","2022-02-03 00:58:45.581971","10.8.0.1","ng-in-f94.1e100.net","TCP","54","48016  >  443 [ACK] Seq=852 Ack=33325 Win=65535 Len=0"
"29","2022-02-03 00:58:45.582343","ng-in-f94.1e100.net","10.8.0.1","TLSv1.3","11078","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"30","2022-02-03 00:58:45.633522","10.8.0.1","ng-in-f94.1e100.net","TCP","54","48016  >  443 [ACK] Seq=852 Ack=44349 Win=65535 Len=0"
"31","2022-02-03 00:58:45.634002","ng-in-f94.1e100.net","10.8.0.1","TLSv1.3","33126","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"32","2022-02-03 00:58:45.685558","10.8.0.1","ng-in-f94.1e100.net","TCP","54","48016  >  443 [ACK] Seq=852 Ack=77421 Win=65535 Len=0"
"34","2022-02-03 00:58:46.043090","or-in-f113.1e100.net","10.8.0.1","TLSv1.3","257","Server Hello, Change Cipher Spec, Application Data"
"35","2022-02-03 00:58:46.043127","10.8.0.1","or-in-f113.1e100.net","TCP","54","39492  >  443 [ACK] Seq=543 Ack=204 Win=65535 Len=0"
"36","2022-02-03 00:58:46.093402","10.8.0.1","or-in-f113.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"37","2022-02-03 00:58:46.093557","or-in-f113.1e100.net","10.8.0.1","TCP","54","443  >  39492 [ACK] Seq=204 Ack=607 Win=65535 Len=0"
"38","2022-02-03 00:58:46.093571","10.8.0.1","or-in-f113.1e100.net","TCP","590","39492  >  443 [ACK] Seq=607 Ack=204 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"39","2022-02-03 00:58:46.093611","or-in-f113.1e100.net","10.8.0.1","TCP","54","443  >  39492 [ACK] Seq=204 Ack=1143 Win=65535 Len=0"
"40","2022-02-03 00:58:46.093666","10.8.0.1","or-in-f113.1e100.net","TCP","590","39492  >  443 [PSH, ACK] Seq=1143 Ack=204 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"41","2022-02-03 00:58:46.093683","or-in-f113.1e100.net","10.8.0.1","TCP","54","443  >  39492 [ACK] Seq=204 Ack=1679 Win=65535 Len=0"
"42","2022-02-03 00:58:46.093689","10.8.0.1","or-in-f113.1e100.net","TLSv1.3","494","Application Data"
"43","2022-02-03 00:58:46.093702","or-in-f113.1e100.net","10.8.0.1","TCP","54","443  >  39492 [ACK] Seq=204 Ack=2119 Win=65535 Len=0"
"44","2022-02-03 00:58:46.347219","or-in-f113.1e100.net","10.8.0.1","TLSv1.3","1164","Application Data, Application Data"
"45","2022-02-03 00:58:46.347311","10.8.0.1","or-in-f113.1e100.net","TCP","54","39492  >  443 [ACK] Seq=2119 Ack=1314 Win=65535 Len=0"
"46","2022-02-03 00:58:46.397821","or-in-f113.1e100.net","10.8.0.1","TLSv1.3","423","Application Data, Application Data"
"47","2022-02-03 00:58:46.397886","10.8.0.1","or-in-f113.1e100.net","TCP","54","39492  >  443 [ACK] Seq=2119 Ack=1683 Win=65535 Len=0"
"48","2022-02-03 00:58:46.498284","10.8.0.1","or-in-f139.1e100.net","TCP","74","47710  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1775347517 TSecr=0 WS=1024"
"49","2022-02-03 00:58:46.507021","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"50","2022-02-03 00:58:46.507086","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"51","2022-02-03 00:58:46.557342","10.8.0.1","or-in-f139.1e100.net","TCP","590","47710  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"52","2022-02-03 00:58:46.557640","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"53","2022-02-03 00:58:46.557675","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","60","Client Hello"
"54","2022-02-03 00:58:46.557725","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=1 Ack=543 Win=65535 Len=0"
"55","2022-02-03 00:58:46.763055","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","257","Server Hello, Change Cipher Spec, Application Data"
"56","2022-02-03 00:58:46.763156","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=543 Ack=204 Win=65535 Len=0"
"57","2022-02-03 00:58:46.813384","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"58","2022-02-03 00:58:46.813592","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=204 Ack=607 Win=65535 Len=0"
"59","2022-02-03 00:58:46.813624","10.8.0.1","or-in-f139.1e100.net","TCP","590","47710  >  443 [ACK] Seq=607 Ack=204 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"60","2022-02-03 00:58:46.813678","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=204 Ack=1143 Win=65535 Len=0"
"61","2022-02-03 00:58:46.813708","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","67","Application Data"
"62","2022-02-03 00:58:46.813749","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=204 Ack=1156 Win=65535 Len=0"
"63","2022-02-03 00:58:46.916854","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","1164","Application Data, Application Data"
"64","2022-02-03 00:58:46.916928","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=1156 Ack=1314 Win=65535 Len=0"
"65","2022-02-03 00:58:47.019769","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","324","Application Data, Application Data"
"66","2022-02-03 00:58:47.019860","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=1156 Ack=1584 Win=65535 Len=0"
"67","2022-02-03 00:58:47.071073","10.8.0.1","or-in-f139.1e100.net","TCP","590","47710  >  443 [ACK] Seq=1156 Ack=1584 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"68","2022-02-03 00:58:47.071273","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=1584 Ack=1692 Win=65535 Len=0"
"69","2022-02-03 00:58:47.071342","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","72","Application Data"
"70","2022-02-03 00:58:47.071400","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=1584 Ack=1710 Win=65535 Len=0"
"71","2022-02-03 00:58:47.173942","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","812","Application Data"
"72","2022-02-03 00:58:47.174008","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=1710 Ack=2342 Win=65535 Len=0"
"73","2022-02-03 00:58:47.225225","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","81","Application Data"
"74","2022-02-03 00:58:47.225286","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=1710 Ack=2369 Win=65535 Len=0"
"75","2022-02-03 00:58:47.276606","10.8.0.1","or-in-f139.1e100.net","TCP","590","47710  >  443 [ACK] Seq=1710 Ack=2369 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"76","2022-02-03 00:58:47.276800","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=2369 Ack=2246 Win=65535 Len=0"
"77","2022-02-03 00:58:47.276831","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","62","Application Data"
"78","2022-02-03 00:58:47.276878","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=2369 Ack=2254 Win=65535 Len=0"
"79","2022-02-03 00:58:47.379620","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","630","Application Data"
"80","2022-02-03 00:58:47.430978","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=2254 Ack=2945 Win=65535 Len=0"
"81","2022-02-03 00:58:47.431238","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","267","Application Data, Application Data"
"82","2022-02-03 00:58:47.431274","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=2254 Ack=3158 Win=65535 Len=0"
"83","2022-02-03 00:58:47.482633","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","579","Application Data"
"84","2022-02-03 00:58:47.482862","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=3158 Ack=2779 Win=65535 Len=0"
"85","2022-02-03 00:58:47.585685","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","630","Application Data"
"86","2022-02-03 00:58:47.585810","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=2779 Ack=3734 Win=65535 Len=0"
"87","2022-02-03 00:58:47.636173","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","396","Application Data, Application Data"
"88","2022-02-03 00:58:47.688003","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=2779 Ack=4076 Win=65535 Len=0"
"89","2022-02-03 00:58:47.688121","10.8.0.1","or-in-f139.1e100.net","TCP","590","47710  >  443 [ACK] Seq=2779 Ack=4076 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"90","2022-02-03 00:58:47.688302","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=4076 Ack=3315 Win=65535 Len=0"
"91","2022-02-03 00:58:47.688333","10.8.0.1","or-in-f139.1e100.net","TLSv1.3","57","Application Data"
"92","2022-02-03 00:58:47.688385","or-in-f139.1e100.net","10.8.0.1","TCP","54","443  >  47710 [ACK] Seq=4076 Ack=3318 Win=65535 Len=0"
"93","2022-02-03 00:58:47.739945","10.8.0.1","nf-in-f18.1e100.net","TCP","74","33922  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=280030756 TSecr=0 WS=1024"
"94","2022-02-03 00:58:47.749098","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"95","2022-02-03 00:58:47.749175","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"96","2022-02-03 00:58:47.800606","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","571","Client Hello"
"97","2022-02-03 00:58:47.800783","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"98","2022-02-03 00:58:47.800931","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","630","Application Data"
"99","2022-02-03 00:58:47.852414","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=3318 Ack=4652 Win=65535 Len=0"
"100","2022-02-03 00:58:47.852601","or-in-f139.1e100.net","10.8.0.1","TLSv1.3","326","Application Data, Application Data"
"101","2022-02-03 00:58:47.903976","10.8.0.1","or-in-f139.1e100.net","TCP","54","47710  >  443 [ACK] Seq=3318 Ack=4924 Win=65535 Len=0"
"102","2022-02-03 00:58:47.904220","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","4228","Server Hello, Change Cipher Spec"
"103","2022-02-03 00:58:47.904316","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=518 Ack=4175 Win=65535 Len=0"
"104","2022-02-03 00:58:47.954635","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","186","Application Data"
"105","2022-02-03 00:58:47.954705","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=518 Ack=4307 Win=65535 Len=0"
"106","2022-02-03 00:58:48.004850","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"107","2022-02-03 00:58:48.005006","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4307 Ack=582 Win=65535 Len=0"
"108","2022-02-03 00:58:48.005025","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","146","Application Data"
"109","2022-02-03 00:58:48.005056","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4307 Ack=674 Win=65535 Len=0"
"110","2022-02-03 00:58:48.005181","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","558","Application Data"
"111","2022-02-03 00:58:48.005219","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4307 Ack=1178 Win=65535 Len=0"
"112","2022-02-03 00:58:48.005232","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","350","Application Data"
"113","2022-02-03 00:58:48.005256","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4307 Ack=1474 Win=65535 Len=0"
"114","2022-02-03 00:58:48.105767","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","662","Application Data, Application Data"
"115","2022-02-03 00:58:48.105803","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=1474 Ack=4915 Win=65535 Len=0"
"116","2022-02-03 00:58:48.156314","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","85","Application Data"
"117","2022-02-03 00:58:48.156530","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4915 Ack=1505 Win=65535 Len=0"
"118","2022-02-03 00:58:48.156786","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","85","Application Data"
"119","2022-02-03 00:58:48.156824","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=1505 Ack=4946 Win=65535 Len=0"
"120","2022-02-03 00:58:48.307458","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","467","Application Data"
"121","2022-02-03 00:58:48.307815","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4946 Ack=1918 Win=65535 Len=0"
"122","2022-02-03 00:58:48.307923","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","350","Application Data"
"123","2022-02-03 00:58:48.308022","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4946 Ack=2214 Win=65535 Len=0"
"124","2022-02-03 00:58:48.508968","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","477","Application Data"
"125","2022-02-03 00:58:48.509321","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4946 Ack=2637 Win=65535 Len=0"
"126","2022-02-03 00:58:48.509370","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","342","Application Data"
"127","2022-02-03 00:58:48.509506","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=4946 Ack=2925 Win=65535 Len=0"
"128","2022-02-03 00:58:48.610374","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","2850","Application Data"
"129","2022-02-03 00:58:48.610471","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=2925 Ack=7742 Win=65535 Len=0"
"130","2022-02-03 00:58:48.661025","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","594","Application Data, Application Data, Application Data, Application Data, Application Data"
"131","2022-02-03 00:58:48.661145","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=2925 Ack=8282 Win=65535 Len=0"
"132","2022-02-03 00:58:48.711356","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","93","Application Data"
"133","2022-02-03 00:58:48.711653","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=8282 Ack=2964 Win=65535 Len=0"
"134","2022-02-03 00:58:48.711801","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","623","Application Data, Application Data, Application Data"
"135","2022-02-03 00:58:48.762506","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","465","Application Data"
"136","2022-02-03 00:58:48.762835","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=8851 Ack=3375 Win=65535 Len=0"
"137","2022-02-03 00:58:48.762881","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","579","Application Data"
"138","2022-02-03 00:58:48.762985","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=8851 Ack=3900 Win=65535 Len=0"
"139","2022-02-03 00:58:48.813475","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","538","Application Data"
"140","2022-02-03 00:58:48.813536","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","465","Application Data"
"141","2022-02-03 00:58:48.813609","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=8851 Ack=4311 Win=65535 Len=0"
"142","2022-02-03 00:58:48.813682","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","574","Application Data"
"143","2022-02-03 00:58:48.813748","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=8851 Ack=4831 Win=65535 Len=0"
"144","2022-02-03 00:58:48.864182","nf-in-f18.1e100.net","10.8.0.1","TCP","162","[TCP Retransmission] 443  >  33922 [PSH, ACK] Seq=8851 Ack=4831 Win=65535 Len=108"
"145","2022-02-03 00:58:48.864287","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=4831 Ack=9335 Win=65535 Len=0"
"146","2022-02-03 00:58:48.864318","10.8.0.1","nf-in-f18.1e100.net","TCP","54","[TCP Dup ACK 145#1] 33922  >  443 [ACK] Seq=4831 Ack=9335 Win=65535 Len=0"
"147","2022-02-03 00:58:49.015013","10.8.0.1","185.151.204.13","TCP","74","39352  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=273507387 TSecr=0 WS=1024"
"148","2022-02-03 00:58:49.016914","185.151.204.13","10.8.0.1","TCP","54","443  >  39352 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"149","2022-02-03 00:58:49.016986","nf-in-f18.1e100.net","10.8.0.1","TLSv1.3","122","Application Data"
"150","2022-02-03 00:58:49.016999","10.8.0.1","82.221.107.34.bc.googleusercontent.com","TCP","74","51826  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=464018903 TSecr=0 WS=1024"
"151","2022-02-03 00:58:49.018703","82.221.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","80  >  51826 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"152","2022-02-03 00:58:49.018736","10.8.0.1","185.151.204.13","TCP","54","39352  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"153","2022-02-03 00:58:49.018745","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=4831 Ack=9403 Win=65535 Len=0"
"154","2022-02-03 00:58:49.018752","10.8.0.1","nf-in-f18.1e100.net","TLSv1.3","78","Application Data"
"155","2022-02-03 00:58:49.018777","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=9403 Ack=4855 Win=65535 Len=0"
"156","2022-02-03 00:58:49.018783","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [FIN, ACK] Seq=4855 Ack=9403 Win=65535 Len=0"
"157","2022-02-03 00:58:49.018815","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [ACK] Seq=9403 Ack=4856 Win=65535 Len=0"
"158","2022-02-03 00:58:49.018844","nf-in-f18.1e100.net","10.8.0.1","TCP","54","443  >  33922 [FIN, ACK] Seq=9403 Ack=4856 Win=65535 Len=0"
"159","2022-02-03 00:58:49.018886","10.8.0.1","82.221.107.34.bc.googleusercontent.com","TCP","54","51826  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"160","2022-02-03 00:58:49.018895","10.8.0.1","185.151.204.13","TLSv1.3","571","Client Hello"
"161","2022-02-03 00:58:49.018916","185.151.204.13","10.8.0.1","TCP","54","443  >  39352 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"162","2022-02-03 00:58:49.018923","10.8.0.1","nf-in-f18.1e100.net","TCP","54","33922  >  443 [ACK] Seq=4856 Ack=9404 Win=65535 Len=0"
"163","2022-02-03 00:58:49.018928","10.8.0.1","82.221.107.34.bc.googleusercontent.com","HTTP","335","GET /success.txt?ipv4 HTTP/1.1 "
"164","2022-02-03 00:58:49.018942","82.221.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","80  >  51826 [ACK] Seq=1 Ack=282 Win=65535 Len=0"
"165","2022-02-03 00:58:49.069249","10.8.0.1","ec2-34-208-239-95.us-west-2.compute.amazonaws.com","TCP","74","42320  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1185583285 TSecr=0 WS=1024"
"166","2022-02-03 00:58:49.074713","ec2-34-208-239-95.us-west-2.compute.amazonaws.com","10.8.0.1","TCP","54","443  >  42320 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"167","2022-02-03 00:58:49.074758","10.8.0.1","ec2-34-208-239-95.us-west-2.compute.amazonaws.com","TCP","54","42320  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"168","2022-02-03 00:58:49.125197","10.8.0.1","ec2-34-208-239-95.us-west-2.compute.amazonaws.com","TLSv1.2","571","Client Hello"
"169","2022-02-03 00:58:49.125334","ec2-34-208-239-95.us-west-2.compute.amazonaws.com","10.8.0.1","TCP","54","443  >  42320 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"170","2022-02-03 00:58:49.226258","82.221.107.34.bc.googleusercontent.com","10.8.0.1","TCP","266","80  >  51826 [PSH, ACK] Seq=1 Ack=282 Win=65535 Len=212 [TCP segment of a reassembled PDU]"
"171","2022-02-03 00:58:49.226435","185.151.204.13","10.8.0.1","TLSv1.3","2880","Server Hello, Change Cipher Spec, Application Data"
"172","2022-02-03 00:58:49.226506","10.8.0.1","82.221.107.34.bc.googleusercontent.com","TCP","54","51826  >  80 [ACK] Seq=282 Ack=213 Win=65535 Len=0"
"173","2022-02-03 00:58:49.227505","10.8.0.1","185.151.204.13","TCP","54","39352  >  443 [ACK] Seq=518 Ack=2827 Win=65535 Len=0"
"174","2022-02-03 00:58:49.277832","82.221.107.34.bc.googleusercontent.com","10.8.0.1","HTTP","62","HTTP/1.1 200 OK  (text/plain)"
"175","2022-02-03 00:58:49.277873","10.8.0.1","82.221.107.34.bc.googleusercontent.com","TCP","54","51826  >  80 [ACK] Seq=282 Ack=221 Win=65535 Len=0"
"176","2022-02-03 00:58:49.334522","185.151.204.13","10.8.0.1","TLSv1.3","974","Application Data, Application Data, Application Data"
