"No.","Time","Source","Destination","Protocol","Length","Info"
"40","0.047500","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=36037 Win=6844 Len=0"
"41","0.049533","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=36037 Ack=1 Win=251 Len=1386"
"42","0.050230","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=37423 Ack=1 Win=251 Len=1386"
"43","0.051039","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=38809 Win=6671 Len=0"
"44","0.052279","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=38809 Ack=1 Win=251 Len=1386"
"45","0.053272","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=40195 Ack=1 Win=251 Len=1386"
"46","0.053999","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=41581 Ack=1 Win=251 Len=1386"
"47","0.055822","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=41581 Win=6498 Len=0"
"48","0.056435","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=42967 Ack=1 Win=251 Len=1386"
"49","0.057296","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=44353 Win=6324 Len=0"
"50","0.059459","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=44353 Ack=1 Win=251 Len=1386"
"51","0.060311","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=45739 Ack=1 Win=251 Len=1386"
"52","0.061372","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=47125 Win=6151 Len=0"
"53","0.062406","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=47125 Ack=1 Win=251 Len=1386"
"54","0.063252","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=48511 Ack=1 Win=251 Len=1386"
"55","0.064155","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=49897 Ack=1 Win=251 Len=1386"
"56","0.064882","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=49897 Win=5978 Len=0"
"57","0.065779","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=51283 Ack=1 Win=251 Len=1386"
"58","0.067417","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=52669 Win=5805 Len=0"
"59","0.068195","N/A","N/A","N/A","42","Raw packet data"
"60","0.069100","N/A","N/A","N/A","42","Raw packet data"
"61","0.070527","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=52669 Ack=1 Win=251 Len=1386"
"62","0.071459","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=54055 Ack=1 Win=251 Len=1386"
"63","0.072293","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=55441 Ack=1 Win=251 Len=1386"
"64","0.073486","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=55441 Win=5631 Len=0"
"65","0.075181","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=56827 Ack=1 Win=251 Len=1386"
"66","0.075826","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=58213 Ack=1 Win=251 Len=1386"
"67","0.077485","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=59599 Ack=1 Win=251 Len=1386"
"68","0.078506","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=58213 Win=5458 Len=0"
"69","0.078517","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=60985 Win=5285 Len=0"
"70","0.080554","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=60985 Ack=1 Win=251 Len=1386"
"71","0.081491","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=62371 Ack=1 Win=251 Len=1386"
"72","0.082833","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=63757 Win=5112 Len=0"
"73","0.083574","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=63757 Ack=1 Win=251 Len=1386"
"74","0.084824","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=65143 Ack=1 Win=251 Len=1386"
"75","0.085982","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=66529 Ack=1 Win=251 Len=1386"
"76","0.087027","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=67915 Ack=1 Win=251 Len=1386"
"77","0.087847","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=66529 Win=4938 Len=0"
"78","0.088695","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=69301 Win=4765 Len=0"
"79","0.090169","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=69301 Ack=1 Win=251 Len=1386"
"80","0.091355","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=70687 Ack=1 Win=251 Len=1386"
"81","0.092251","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=72073 Ack=1 Win=251 Len=1386"
"82","0.093410","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=72073 Win=4592 Len=0"
"83","0.094302","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=73459 Ack=1 Win=251 Len=1386"
"84","0.095555","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=74845 Win=4419 Len=0"
"85","0.096552","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=74845 Ack=1 Win=251 Len=1386"
"86","0.097301","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=76231 Ack=1 Win=251 Len=1386"
"87","0.098908","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=77617 Win=4245 Len=0"
"88","0.100572","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=77617 Ack=1 Win=251 Len=1386"
"89","0.101447","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=79003 Ack=1 Win=251 Len=1386"
"90","0.102322","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=80389 Ack=1 Win=251 Len=1386"
"91","0.103722","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=80389 Win=4072 Len=0"
"92","0.104625","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=81775 Ack=1 Win=251 Len=1386"
"93","0.105346","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=83161 Win=3899 Len=0"
"94","0.107063","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=83161 Ack=1 Win=251 Len=1386"
"95","0.108771","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=84547 Ack=1 Win=251 Len=1386"
"96","0.110394","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=85933 Ack=1 Win=251 Len=1386"
"97","0.110966","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=85933 Win=3726 Len=0"
"98","0.111992","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=87319 Ack=1 Win=251 Len=1386"
"99","0.113722","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=88705 Ack=1 Win=251 Len=1386"
"100","0.114257","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=88705 Win=3552 Len=0"
"101","0.115280","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=90091 Ack=1 Win=251 Len=1386"
"102","0.117132","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=91477 Ack=1 Win=251 Len=1386"
"103","0.118279","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=92863 Ack=1 Win=251 Len=1386"
"104","0.118290","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=91477 Win=3379 Len=0"
"105","0.119651","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=94249 Win=3206 Len=0"
"106","0.120742","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=94249 Ack=1 Win=251 Len=1386"
"107","0.122167","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=95635 Ack=1 Win=251 Len=1386"
"108","0.123127","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=97021 Win=3033 Len=0"
"109","0.123776","N/A","N/A","N/A","42","Raw packet data"
"110","0.126630","N/A","N/A","N/A","42","Raw packet data"
"111","0.127673","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=97021 Ack=1 Win=251 Len=1386"
"112","0.128652","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=98407 Ack=1 Win=251 Len=1386"
"113","0.129711","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=99793 Win=2859 Len=0"
"114","0.130483","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=99793 Ack=1 Win=251 Len=1386"
"115","0.131255","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=101179 Ack=1 Win=251 Len=1386"
"116","0.132364","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=102565 Win=2686 Len=0"
"117","0.133094","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=102565 Ack=1 Win=251 Len=1386"
"118","0.133702","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=103951 Ack=1 Win=251 Len=1386"
"119","0.134250","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=105337 Win=2513 Len=0"
"120","0.134857","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=105337 Ack=1 Win=251 Len=1386"
"121","0.135483","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=106723 Ack=1 Win=251 Len=1386"
"122","0.136095","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=108109 Ack=1 Win=251 Len=1386"
"123","0.136985","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=109495 Ack=1 Win=251 Len=1386"
"124","0.137538","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=108109 Win=2340 Len=0"
"125","0.138164","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=110881 Win=2166 Len=0"
"126","0.139685","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=110881 Ack=1 Win=251 Len=1386"
"127","0.140808","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=112267 Ack=1 Win=251 Len=1386"
"128","0.141530","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=113653 Ack=1 Win=251 Len=1386"
"129","0.142285","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=115039 Ack=1 Win=251 Len=1386"
"130","0.143839","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=113653 Win=1993 Len=0"
"131","0.144462","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=116425 Win=1820 Len=0"
"132","0.145106","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=116425 Ack=1 Win=251 Len=1386"
"133","0.145771","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=117811 Ack=1 Win=251 Len=1386"
"134","0.147369","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=119197 Win=1647 Len=0"
"135","0.148032","N/A","N/A","N/A","42","Raw packet data"
"136","0.148759","N/A","N/A","N/A","42","Raw packet data"
"137","0.149551","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=119197 Ack=1 Win=251 Len=1386"
"138","0.150258","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=120583 Ack=1 Win=251 Len=1386"
"139","0.150961","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=121969 Ack=1 Win=251 Len=1386"
"140","0.151522","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=121969 Win=1473 Len=0"
"141","0.152555","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=123355 Ack=1 Win=251 Len=1386"
"142","0.153191","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=124741 Ack=1 Win=251 Len=1386"
"143","0.153625","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=124741 Win=1300 Len=0"
"144","0.154195","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=126127 Ack=1 Win=251 Len=1386"
"145","0.154803","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=127513 Ack=1 Win=251 Len=1386"
"146","0.157854","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=127513 Win=1127 Len=0"
"147","0.158743","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=128899 Ack=1 Win=251 Len=1386"
"148","0.159423","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=130285 Ack=1 Win=251 Len=1386"
"149","0.160029","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=131671 Ack=1 Win=251 Len=1386"
"150","0.161425","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=130285 Win=954 Len=0"
"151","0.162405","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=133057 Win=780 Len=0"
"152","0.163331","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=133057 Ack=1 Win=251 Len=1386"
"153","0.164979","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=134443 Ack=1 Win=251 Len=1386"
"154","0.165606","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=135829 Win=607 Len=0"
"155","0.166251","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=135829 Ack=1 Win=251 Len=1386"
"156","0.166874","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=137215 Ack=1 Win=251 Len=1386"
"157","0.168007","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=138601 Ack=1 Win=251 Len=1386"
"158","0.169012","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=138601 Win=434 Len=0"
"159","0.169681","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=139987 Ack=1 Win=251 Len=1386"
"160","0.170548","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=141373 Win=261 Len=0"
"161","0.171156","N/A","N/A","N/A","42","Raw packet data"
"162","0.171760","N/A","N/A","N/A","42","Raw packet data"
"163","0.172303","N/A","N/A","N/A","42","Raw packet data"
"164","0.173177","N/A","N/A","N/A","42","Raw packet data"
"165","0.173886","N/A","N/A","N/A","42","Raw packet data"
"166","0.175522","N/A","N/A","N/A","42","Raw packet data"
"167","0.176043","N/A","N/A","N/A","42","Raw packet data"
"168","0.176615","N/A","N/A","N/A","42","Raw packet data"
"169","0.177261","N/A","N/A","N/A","42","Raw packet data"
"170","0.179017","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=141373 Ack=1 Win=251 Len=1386"
"171","0.179646","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=142759 Ack=1 Win=251 Len=1386"
"172","0.180609","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","1426","http(80)  >  49961 [ACK] Seq=144145 Ack=1 Win=251 Len=1386"
"173","0.181296","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","49961  >  http(80) [ACK] Seq=1 Ack=144145 Win=87 Len=0"
"174","0.182192","usmes2-vip-bx-001.aaplimg.com","10.133.147.141","TCP","60","http(80)  >  49961 [ACK] Seq=145531 Ack=1 Win=251 Len=20"
"175","0.182867","10.133.147.141","usmes2-vip-bx-001.aaplimg.com","TCP","40","[TCP ZeroWindow] 49961  >  http(80) [ACK] Seq=1 Ack=145551 Win=0 Len=0"
"176","0.183793","N/A","N/A","N/A","42","Raw packet data"
"177","0.184961","N/A","N/A","N/A","42","Raw packet data"
"178","0.185697","N/A","N/A","N/A","42","Raw packet data"
"179","0.186592","N/A","N/A","N/A","42","Raw packet data"
"180","0.188051","N/A","N/A","N/A","42","Raw packet data"
"181","0.188541","N/A","N/A","N/A","42","Raw packet data"
"182","0.189193","N/A","N/A","N/A","42","Raw packet data"
